a	b	source	count
minun	minun	fin_kanteletar_uudempia.txt	8
minun	miss'	fin_kanteletar.txt	1
minun	missä	fin_kanteletar.txt	2
minun	missäp'	fin_kanteletar.txt	1
minun	missäpä	fin_kalevala.txt	1
minun	missäpä	fin_kanteletar.txt	2
minun	mistäspä	fin_kanteletar.txt	1
minun	mitata	fin_kanteletar.txt	1
minun	mitä	fin_kalevala.txt	1
minun	moni	fin_kanteletar.txt	1
minun	mustempi	fin_kanteletar.txt	1
minun	muu	fin_kanteletar.txt	3
minun	myy	fin_kanteletar.txt	4
minun	mää	fin_kanteletar.txt	4
minun	möö	fin_kanteletar.txt	2
minunki	miten	fin_kanteletar.txt	1
minunki	mitenpä	fin_kalevala.txt	1
minusta	mitä	fin_kalevala.txt	1
minusta	mitä	fin_kanteletar.txt	1
minusta	mitäpä	fin_kalevala.txt	2
minusta	mitään	fin_kanteletar.txt	1
minä	minä	fin_kanteletar.txt	2
minä	missä	fin_kanteletar.txt	1
minä	mitellä	fin_kanteletar.txt	1
minä	mitä	fin_kalevala.txt	1
minä	mitä	fin_kanteletar.txt	1
minä	mitänä	fin_kalevala.txt	3
minä	mitäpä	fin_kanteletar.txt	1
minä	mokoman	fin_kalevala.txt	3
minä	muistelen	fin_kanteletar_uudempia.txt	1
minä	mun	fin_kanteletar_uudempia.txt	1
minä	musta	fin_kanteletar.txt	1
minä	mustapa	fin_kanteletar.txt	1
minä	muunne	fin_kalevala.txt	1
minä	mätkäelin	fin_kalevala.txt	1
minä	määrin	fin_kalevala.txt	1
minäi	missä	fin_kanteletar.txt	1
minäi	mokoma	fin_kanteletar.txt	1
minäi	muinen	fin_kanteletar.txt	1
minäi	muita	fin_kanteletar.txt	1
minäki	mitäpä	fin_kanteletar.txt	1
minäki	moness'	fin_kanteletar.txt	1
minäki	myöty	fin_kanteletar.txt	1
minäpä	mokoma	fin_kalevala.txt	1
missä	missä	fin_kanteletar.txt	1
missä	muut	fin_kanteletar.txt	1
mistä	mä	fin_kalevala.txt	1
mitellä	muistanut	fin_kanteletar.txt	1
miten	muien	fin_kalevala.txt	1
mitenkä	mä	fin_kalevala.txt	2
mittaeli	määräeli	fin_kanteletar.txt	1
mitä	muistapa	fin_kalevala.txt	1
mitä	muistatko	fin_kalevala.txt	1
mitä	muutaki	fin_kanteletar_uudempia.txt	1
mitä	mä	fin_kanteletar_uudempia.txt	1
mitänä	muista	fin_kalevala.txt	1
mitänä	murehest'	fin_kanteletar_uudempia.txt	1
mitänä	murehst'	fin_kanteletar_uudempia.txt	1
mitäs	mulle	fin_kalevala.txt	1
mitäs	mun	fin_kanteletar.txt	1
mitästä	mä	fin_kanteletar.txt	1
mitään	myös	fin_kanteletar_uudempia.txt	1
miun	muihen	fin_kanteletar.txt	1
miun	musta	fin_kanteletar.txt	1
mointa	morsianta	fin_kalevala.txt	3
mointa	morsianta	fin_kanteletar.txt	1
moisen	morsiamen	fin_kalevala.txt	1
moisen	morsiamen	fin_kanteletar.txt	1
moisiolla	muorin	fin_kanteletar.txt	2
moiti	morsianta	fin_kanteletar.txt	1
moiti	muoriani	fin_kanteletar.txt	1
moiti	muotoani	fin_kanteletar.txt	1
moitittavan	morsiamen	fin_kanteletar.txt	1
moitti	moni	fin_kanteletar.txt	1
moitti	muotoani	fin_kanteletar.txt	1
moitti	muut	fin_kanteletar.txt	1
moittijoilla	muovon	fin_kanteletar.txt	1
mokalla	morsian	fin_kanteletar.txt	1
mokoma	monesko	fin_kanteletar.txt	1
mokoma	moni	fin_kanteletar.txt	1
mokoma	morsian	fin_kanteletar.txt	2
mokoma	mulla	fin_kanteletar.txt	1
mokoma	muoto	fin_kanteletar.txt	1
mokomalle	muikalelle	fin_kanteletar.txt	1
mokoman	morsiamen	fin_kalevala.txt	1
mokoman	morsiamen	fin_kanteletar.txt	1
mokoman	muistanpa	fin_kalevala.txt	1
mokoman	muistatko	fin_kalevala.txt	1
mokomata	morsianta	fin_kanteletar.txt	3
mokomin	muistat	fin_kalevala.txt	1
molemmat	muotoiset	fin_kanteletar.txt	1
molempiansa	mykelti	fin_kalevala.txt	1
molotselle	morsianta	fin_kanteletar.txt	1
monasti	muuttukoni	fin_kanteletar.txt	1
monen	muhahti	fin_kanteletar.txt	1
monennäköinen	muotonsa	fin_kanteletar.txt	1
monennäköiset	murehet	fin_kanteletar.txt	1
monennäöistä	muotoa	fin_kanteletar.txt	1
moni	muistui	fin_kanteletar_uudempia.txt	1
moni	mun	fin_kanteletar_uudempia.txt	1
moni	muotoani	fin_kanteletar.txt	2
moni	muotohomme	fin_kalevala.txt	1
moni	muotohoni	fin_kanteletar.txt	2
moni	mustaksi	fin_kanteletar.txt	1
moni	mustempi	fin_kanteletar.txt	1
moni	muualla	fin_kalevala.txt	1
moni	muualla	fin_kanteletar.txt	1
monia	muitaki	fin_kanteletar.txt	1
mont'	monta	fin_kalevala.txt	1
mont'	morsianta	fin_kanteletar.txt	1
mont'	mulla	fin_kanteletar.txt	1
mont'	muoria	fin_kanteletar.txt	1
monta	muoriteltavata	fin_kanteletar.txt	1
monta	muskulata	fin_kalevala.txt	1
monta	muuta	fin_kalevala.txt	1
monta	muuta	fin_kanteletar_uudempia.txt	1
morsiamen	muoto	fin_kalevala.txt	1
morsiamen	muutti	fin_kalevala.txt	1
morsiamet	mustin	fin_kanteletar.txt	1
morsian	mäellä	fin_kanteletar.txt	5
morsianta	mulla	fin_kanteletar.txt	1
morsianta	mulle	fin_kalevala.txt	2
morsianta	muuta	fin_kalevala.txt	1
morsianta	männiköstä	fin_kanteletar.txt	1
morsianten	muien	fin_kalevala.txt	1
morsianten	mynstärihin	fin_kanteletar.txt	2
morsioita	muien	fin_kanteletar.txt	1
mu'ista	mustista	fin_kalevala.txt	1
mua	mun	fin_kanteletar_uudempia.txt	1
mua	mustaksi	fin_kanteletar.txt	1
mua	mä	fin_kanteletar_uudempia.txt	1
muasta	muokattihin	fin_kalevala.txt	1
muhaelevi	mullassa	fin_kanteletar.txt	1
muhaja	muoriset	fin_kanteletar.txt	2
muhajavihin	multihin	fin_kalevala.txt	1
muhajavista	mullista	fin_kalevala.txt	1
muhia	mullassa	fin_kanteletar.txt	1
muhia	multihin	fin_kanteletar.txt	1
muhia	muoto	fin_kanteletar.txt	2
muhiat	mullat	fin_kanteletar.txt	1
muhke'ille	muo'oilleni	fin_kalevala.txt	1
muhkeamman	muo'on	fin_kalevala.txt	1
muhkeutta	muo'on	fin_kalevala.txt	2
muhkeutta	muun	fin_kalevala.txt	1
muhkialla	muovollansa	fin_kanteletar.txt	1
muhkiamman	muovon	fin_kanteletar.txt	1
muhkioille	muovoilleni	fin_kanteletar.txt	1
muhkurata	muuta	fin_kalevala.txt	1
muhota	muorille	fin_kanteletar.txt	1
muhotellen	muorin	fin_kanteletar.txt	1
muien	muitterammat	fin_kanteletar.txt	1
muien	mukahan	fin_kanteletar.txt	1
muien	muoto	fin_kanteletar.txt	1
muien	musta	fin_kanteletar.txt	1
muihen	musta	fin_kanteletar.txt	1
muihka	musta	fin_kanteletar.txt	1
muihkaella	mustan	fin_kanteletar.txt	1
muikeaksi	mullan	fin_kalevala.txt	1
muikeaksi	mustan	fin_kalevala.txt	1
muikkoavi	musta	fin_kalevala.txt	1
muikkoavi	musta	fin_kanteletar.txt	1
muikotteli	mustin	fin_kanteletar.txt	1
muiksi	muuta	fin_kalevala.txt	1
muiksi	muuta	fin_kanteletar.txt	1
muiksi	muutaltihe	fin_kalevala.txt	1
muiksi	muutellaita	fin_kalevala.txt	1
muiksi	muuttunehet	fin_kalevala.txt	1
muikumahan	mustasukka	fin_kalevala.txt	1
muikunnasta	mustan	fin_kanteletar.txt	1
muila	muitsii	fin_kanteletar.txt	1
muill'	mulla	fin_kanteletar_uudempia.txt	1
muill'	murkinat	fin_kanteletar.txt	1
muill'	mustat	fin_kanteletar.txt	1
muilla	mulla	fin_kanteletar.txt	3
muilla	muo'oillani	fin_kalevala.txt	1
muilla	muovoillani	fin_kanteletar.txt	1
muilla	muuallaki	fin_kanteletar.txt	1
muille	muita	fin_kanteletar.txt	1
muille	mulle	fin_kanteletar.txt	1
muille	muovoilleni	fin_kanteletar.txt	1
muille	mure	fin_kanteletar.txt	1
muille	musta	fin_kanteletar.txt	1
muille	mustikoiksi	fin_kalevala.txt	1
muinainen	muista	fin_kalevala.txt	1
muinaisen	muistatko	fin_kanteletar.txt	1
muinaisenki	muistan	fin_kalevala.txt	1
muinaiset	muisti	fin_kanteletar.txt	1
muinaiset	muorit	fin_kanteletar.txt	1
muinaisetki	murran	fin_kalevala.txt	1
muinaisia	muisteloita	fin_kalevala.txt	1
muinaisille	muo'oillensa	fin_kalevala.txt	2
muinaisista	murkinoista	fin_kalevala.txt	1
muinaista	muistatko	fin_kalevala.txt	1
muinaistamme	muistat	fin_kalevala.txt	1
muinaistasi	muista	fin_kanteletar.txt	1
muinaistasi	muistat	fin_kalevala.txt	1
muinen	muistatko	fin_kanteletar_uudempia.txt	1
muinen	mulla	fin_kanteletar.txt	1
muinen	muoto	fin_kanteletar.txt	1
muinen	musta	fin_kanteletar.txt	2
muinohista	muoriani	fin_kanteletar.txt	1
muissa	muiten	fin_kalevala.txt	1
muista	mukihin	fin_kalevala.txt	1
muista	murut	fin_kanteletar.txt	1
muista	mutt'	fin_kalevala.txt	1
muista	muut	fin_kalevala.txt	1
muista	muut	fin_kanteletar.txt	1
muista	muutamia	fin_kalevala.txt	1
muista	muuttelosi	fin_kalevala.txt	1
muista'kana	musta	fin_kanteletar.txt	1
muistais'	mukihin	fin_kanteletar.txt	1
muistaisin	muut	fin_kalevala.txt	1
muistamahan	mustan	fin_kanteletar.txt	1
muistamatta	muutki	fin_kalevala.txt	1
muistan	muita	fin_kanteletar.txt	2
muistan	murhevuoet	fin_kanteletar.txt	1
muistan	mutkan	fin_kalevala.txt	6
muistan	muunki	fin_kalevala.txt	3
muistan	muunkin	fin_kalevala.txt	1
muistan	mä	fin_kalevala.txt	3
muisteleisi	murkinat'	fin_kanteletar.txt	1
muistelemma	muita	fin_kanteletar.txt	1
muistellessa	mustat	fin_kalevala.txt	1
muistetahan	muita	fin_kalevala.txt	1
muisti	mutkan	fin_kanteletar.txt	3
muisti	muutaman	fin_kalevala.txt	1
muistin	muita	fin_kalevala.txt	1
muistin	muita	fin_kanteletar.txt	1
muistin	mutkan	fin_kalevala.txt	1
muistinpäivä	mustat	fin_kanteletar.txt	1
muistosta	murene	fin_kanteletar_uudempia.txt	1
muistuttavi	mullan	fin_kalevala.txt	1
muistuttavi	mure	fin_kanteletar.txt	1
muita	mullukoita	fin_kalevala.txt	1
muita	muoto	fin_kanteletar.txt	1
muita	mure	fin_kalevala.txt	1
muita	mure	fin_kanteletar.txt	1
muita	muret	fin_kanteletar.txt	1
muita	muskuloita	fin_kalevala.txt	1
muita	mustemmaksi	fin_kanteletar.txt	1
muita	mustikoita	fin_kanteletar.txt	1
muita	mustin	fin_kanteletar.txt	1
mujehet	mustuisi	fin_kanteletar.txt	1
mujehetki	muut	fin_kalevala.txt	1
mujeita	mukahisensa	fin_kanteletar.txt	1
mujuissa	mustan	fin_kalevala.txt	1
mujuissa	mustissa	fin_kalevala.txt	1
mujuja	mustia	fin_kalevala.txt	1
mujulla	mustan	fin_kanteletar.txt	1
mukaellunna	murehen	fin_kalevala.txt	1
mukaellunna	murehen	fin_kanteletar.txt	1
mukahan	muutan	fin_kalevala.txt	1
mukahan	muuttelihe	fin_kalevala.txt	1
mukahiseni	muotoa	fin_kanteletar.txt	1
mukahiseni--	muotoa	fin_kanteletar.txt	1
mukahisensa	muut	fin_kanteletar.txt	1
mukittamaha	muu	fin_kanteletar.txt	1
mukittamahan	muu	fin_kalevala.txt	1
muksahti	mutahan	fin_kanteletar.txt	1
mulisti	mustat	fin_kalevala.txt	1
mull'	musta	fin_kanteletar.txt	1
mulla	muoto	fin_kanteletar.txt	4
mulla	musta	fin_kanteletar.txt	2
mulla	mustat	fin_kanteletar.txt	1
mullan	muotoiseksi	fin_kalevala.txt	1
mullan	muotoiseksi	fin_kanteletar.txt	2
mullan	mustan	fin_kalevala.txt	1
mullan	muutan	fin_kanteletar.txt	1
mullan	muuttelihe	fin_kalevala.txt	1
mullan	muuttui	fin_kanteletar.txt	1
mullan	muutun	fin_kalevala.txt	1
mullan	muutut	fin_kanteletar.txt	1
mullassa	muoto	fin_kanteletar.txt	1
mulle	muovon	fin_kanteletar.txt	1
mulle	mustan	fin_kanteletar.txt	1
mulle	mute	fin_kanteletar.txt	1
mullisen	muru	fin_kanteletar.txt	1
mullistellen	muotoansa	fin_kalevala.txt	1
mullistellen	muotoansa	fin_kanteletar.txt	1
mullokselle	mustan	fin_kanteletar.txt	6
mullokselta	mustan	fin_kalevala.txt	1
mullokselta	mustan	fin_kanteletar.txt	3
multa	mureheni	fin_kanteletar_uudempia.txt	1
multa	musta	fin_kanteletar.txt	1
multa	musti	fin_kalevala.txt	1
multa	muutti	fin_kalevala.txt	1
multahirren	muuttamatta	fin_kalevala.txt	2
multatakka	myötävänä	fin_kanteletar.txt	1
multihin	muoto	fin_kanteletar.txt	1
multihin	musta	fin_kanteletar.txt	1
mun	musta	fin_kanteletar.txt	1
mun	mustaksi	fin_kanteletar.txt	1
muna	muuttui	fin_kanteletar.txt	1
munani	muutan	fin_kanteletar.txt	1
munansa	muni	fin_kalevala.txt	1
munasen	muni	fin_kanteletar.txt	3
munassa	mustukaista	fin_kalevala.txt	1
munat	muruiksi	fin_kalevala.txt	1
munat	mutahan	fin_kalevala.txt	1
muni	munia	fin_kanteletar.txt	1
muniaksensa	murtoa	fin_kanteletar.txt	2
munien	murha	fin_kanteletar.txt	3
muo'oltasi	musta	fin_kalevala.txt	1
muo'on	mure	fin_kalevala.txt	1
muo'on	mustuttais'	fin_kalevala.txt	1
muo'on	muun	fin_kalevala.txt	1
muo'on	muuttelevi	fin_kalevala.txt	1
muori	muoto	fin_kalevala.txt	1
muori	muoto	fin_kanteletar.txt	1
muori	mut	fin_kanteletar.txt	1
muoriset	murehtimatta	fin_kanteletar.txt	1
muoto	murkinoitteleisi	fin_kanteletar.txt	1
muoto	musta	fin_kanteletar.txt	6
muoto	mustanlainen	fin_kalevala.txt	1
muoto	mustemmaksi	fin_kanteletar.txt	1
muoto	muualle	fin_kanteletar.txt	1
muoto	muuanne'ki	fin_kanteletar.txt	2
muoto	muunne	fin_kanteletar.txt	1
muoto	muuttununna	fin_kanteletar.txt	1
muotohittes	muutoin	fin_kanteletar.txt	1
muotoiseksi	muuttui	fin_kanteletar.txt	1
muotoiseksi	muutun	fin_kalevala.txt	1
muotoiseksi	muutut	fin_kanteletar.txt	1
muovaellut	muovon	fin_kanteletar.txt	1
muovaeltu	murehista	fin_kanteletar.txt	2
muovon	mure	fin_kanteletar.txt	1
muovon	mustalta	fin_kanteletar.txt	1
muovon	mustan	fin_kanteletar.txt	1
muovon	mustuttais	fin_kanteletar.txt	1
muovon	mute	fin_kanteletar.txt	1
muovon	muun	fin_kanteletar.txt	1
murajamahan	muu	fin_kalevala.txt	1
murajamahan	muu	fin_kanteletar.txt	1
murajan	murehissani	fin_kanteletar.txt	2
murajavaksi	muun	fin_kalevala.txt	1
muraksi	muutuit	fin_kalevala.txt	1
muraperihin	mustihin	fin_kalevala.txt	1
muraperihin	mustihin	fin_kanteletar.txt	1
mure	murti	fin_kanteletar.txt	1
mure	mustakulmaistani	fin_kalevala.txt	1
mure	mustakulmaistani	fin_kanteletar.txt	1
mure	mustan	fin_kanteletar.txt	1
mure	mustemmaksi	fin_kanteletar.txt	1
mure	muuttelevi	fin_kalevala.txt	1
mure'itani	mustia	fin_kalevala.txt	1
murehen	muu	fin_kanteletar.txt	1
murehen	muut	fin_kanteletar.txt	1
mureheni	muunne	fin_kanteletar.txt	1
murehilla	muu	fin_kanteletar.txt	1
murehisin	murtumatta	fin_kalevala.txt	2
murehissa	murmattelen	fin_kalevala.txt	1
murehissa	murmattelin	fin_kanteletar.txt	1
murehista	mustan	fin_kanteletar.txt	1
murehista	mustat	fin_kalevala.txt	1
murehistani	mustan	fin_kanteletar.txt	1
murehtia	mustan	fin_kalevala.txt	1
murehtia	mustan	fin_kanteletar.txt	1
murehtimahan	musta	fin_kanteletar.txt	1
murehtimahan	muu	fin_kanteletar.txt	1
murehtimahan	muut	fin_kanteletar.txt	1
murehtimatta	muun	fin_kalevala.txt	1
murehtiva	musta	fin_kanteletar.txt	1
mureita	musta	fin_kanteletar.txt	1
mureitani	musta	fin_kanteletar.txt	2
mureitani	mustan	fin_kanteletar.txt	1
murenemia	murskan	fin_kalevala.txt	1
murenemista	murskan	fin_kalevala.txt	1
mureni	murskaksi	fin_kalevala.txt	1
murenna	murhalla	fin_kanteletar.txt	1
murentamahan	murskan	fin_kalevala.txt	1
murentamatta	muun	fin_kalevala.txt	1
murenti	murha	fin_kalevala.txt	1
murenti	murskaksi	fin_kalevala.txt	1
murenti	murtohon	fin_kalevala.txt	1
muret	mustaksi	fin_kanteletar.txt	1
muretta	mustoa	fin_kalevala.txt	1
muretta	mustoa	fin_kanteletar.txt	2
muretta	muustaki	fin_kanteletar.txt	1
muretta	muut	fin_kalevala.txt	1
muretta	muut	fin_kanteletar.txt	2
murha	murkinalle	fin_kanteletar.txt	1
murhan	murkinaksi	fin_kanteletar.txt	1
muria	mustia	fin_kalevala.txt	2
murien	mustien	fin_kalevala.txt	4
murien	mustien	fin_kanteletar.txt	2
murkinaisiksi	muruiksi	fin_kalevala.txt	3
murkinan	musti	fin_kalevala.txt	2
murkinan	musti	fin_kanteletar.txt	1
murkinoiahan	muruina	fin_kalevala.txt	1
murra	muurahaiskekoja	fin_kalevala.txt	1
murralti	mutson	fin_kanteletar.txt	1
murrikolla	muuttolinnut	fin_kalevala.txt	1
murrin	muserran	fin_kanteletar.txt	1
murti	mustoa	fin_kalevala.txt	8
murti	mustoa	fin_kanteletar.txt	4
muruiksi	muut	fin_kalevala.txt	1
murukaloja	muut	fin_kanteletar.txt	1
murunen	muuta	fin_kalevala.txt	1
murut	muuttuivat	fin_kalevala.txt	1
musertamatta	muun	fin_kalevala.txt	1
musertamatta	muun	fin_kanteletar.txt	2
muskulata	muuta	fin_kalevala.txt	1
musta	musta	fin_kanteletar.txt	2
mustaksi	muut	fin_kanteletar.txt	1
mustaksi	muuttui	fin_kalevala.txt	1
mustakulma	muuttamoina	fin_kanteletar.txt	1
mustan	mustukkaiset	fin_kanteletar.txt	1
mustan	mustumatta	fin_kanteletar.txt	1
mustan	muurikin	fin_kalevala.txt	1
mustapäitä	muuttaessa	fin_kanteletar.txt	1
mustapäitä	muuttamassa	fin_kanteletar.txt	1
mustat	muurahaiset	fin_kalevala.txt	1
mustia	mutia	fin_kalevala.txt	1
mustien	mutien	fin_kalevala.txt	2
mustikalle	muulle	fin_kanteletar.txt	5
mustikoilla	mustuin	fin_kanteletar.txt	1
mustikoilla	mustuttavi	fin_kanteletar.txt	1
mustilla	muutuin	fin_kanteletar.txt	1
mutkaisempi	muuten	fin_kalevala.txt	1
mutkan	mä	fin_kalevala.txt	3
mutso	mutso	fin_kalevala.txt	1
mutt'	muutamia	fin_kalevala.txt	1
muuksi	muutaltihe	fin_kalevala.txt	1
muuksi	muutellaita	fin_kalevala.txt	1
muuksi	muuttelihe	fin_kalevala.txt	1
muunne	muuttaos	fin_kalevala.txt	1
muut	muut	fin_kanteletar.txt	1
mykättää	mäkättää	fin_kanteletar_uudempia.txt	1
mylleröitettihin	mäet	fin_kalevala.txt	1
mylleröittämässä	mäet	fin_kalevala.txt	1
myllylle	myöhän	fin_kanteletar.txt	1
mytöstellä	mättähiä	fin_kanteletar.txt	1
myyä	mäellä	fin_kanteletar.txt	1
myyähän	mäellä	fin_kanteletar.txt	1
myöhään	mä	fin_kanteletar_uudempia.txt	1
myös	mäellä	fin_kalevala.txt	1
myöten	myöty	fin_kalevala.txt	1
myöten	mäkeä	fin_kalevala.txt	1
myöten	mäkeä	fin_kanteletar.txt	1
myöten	mäkiä	fin_kanteletar.txt	1
myötihin	mä	fin_kanteletar.txt	1
myötähän	mätäs	fin_kalevala.txt	1
myötähän	mätäs	fin_kanteletar.txt	1
mä	mä	fin_kanteletar.txt	1
mäelle	männyksi	fin_kalevala.txt	1
mäellä	mämmiä	fin_kanteletar.txt	1
mäellä	männikössä	fin_kanteletar.txt	1
mäellä	männyt	fin_kalevala.txt	1
mäellä	männyt	fin_kanteletar.txt	1
mäellä	mäntyjä	fin_kanteletar.txt	1
mäellä	mäntynä	fin_kalevala.txt	1
mäellä	mäntyset	fin_kalevala.txt	1
mäellä	määjelti	fin_kanteletar.txt	1
mäellä	määjintä	fin_kanteletar.txt	1
mäeltä	männikköhön	fin_kanteletar.txt	1
mäeltä	männyn	fin_kanteletar.txt	1
mäeltä	määjintä	fin_kanteletar.txt	1
mäen	männikössä	fin_kanteletar.txt	7
mäet	mämmikakkaroiksi	fin_kalevala.txt	1
mäet	mämmikakkaroina	fin_kanteletar.txt	1
mäet	mämmikakkoroiksi	fin_kanteletar.txt	1
mäet	männiköiksi	fin_kalevala.txt	1
mäet	mäntyinensä	fin_kalevala.txt	1
mäet	mätkyi	fin_kalevala.txt	2
mäet	mätkyi	fin_kanteletar.txt	1
mäikähytti	mäjellytti	fin_kalevala.txt	1
mäiltä	männiköiltä	fin_kalevala.txt	1
mäiltä	männiköiltä	fin_kanteletar.txt	1
mäiski	männiköissä	fin_kalevala.txt	1
mäjeltäisin	männyt	fin_kanteletar.txt	1
mäkinen	mänty	fin_kalevala.txt	1
mäkäsi	mättähäksi	fin_kanteletar.txt	1
mämmiä	männyt	fin_kanteletar.txt	1
mäntylöistä	mätäpäistä	fin_kalevala.txt	1
mäntyyn	märkään	fin_kanteletar.txt	1
märkä	mätäs	fin_kalevala.txt	1
märän	mättähän	fin_kalevala.txt	2
märän	mättähän	fin_kanteletar.txt	1
mätettähisi	määrättä	fin_kalevala.txt	1
mätkäelin	määrin	fin_kalevala.txt	1
mättähän	mätä	fin_kalevala.txt	1
na'i	neien	fin_kanteletar.txt	3
na'i	nuoren	fin_kanteletar.txt	3
naapottelin	näissä	fin_kanteletar.txt	1
naapuri	naputtelevi	fin_kanteletar.txt	2
naapurihin	naia	fin_kanteletar.txt	4
naapurihin	naiahanko	fin_kanteletar.txt	1
naapurihin	nainen	fin_kanteletar.txt	1
naapurihin	naisen	fin_kalevala.txt	1
naapurihin	naisen	fin_kanteletar.txt	1
naapurihin	naitu	fin_kanteletar.txt	4
naapurihin	naivat	fin_kanteletar.txt	1
naapurihin	nauramoiksi	fin_kanteletar.txt	1
naapurin	nasoille	fin_kanteletar.txt	1
naapurin	nauru	fin_kanteletar.txt	1
naapurin	noille	fin_kanteletar.txt	1
naapurini	naiset	fin_kanteletar.txt	5
naapurini	naisten	fin_kanteletar.txt	1
naapurini	nallikoista	fin_kanteletar.txt	1
naapurissa	noiat	fin_kanteletar.txt	1
naasti	naimatonna	fin_kanteletar.txt	1
naastilla	navakka	fin_kanteletar.txt	1
naastit	naiaksensa	fin_kanteletar.txt	1
naatin	naurihista	fin_kalevala.txt	1
naatit	naurihista	fin_kalevala.txt	1
nahkaruoskan	naulallansa	fin_kanteletar.txt	1
nahkaruoskan	naulaltansa	fin_kalevala.txt	1
nahkaruoskiin	naukuttaisin	fin_kanteletar.txt	1
nahkaruoskin	nau'utelko	fin_kalevala.txt	1
nahkaruoskin	nau'uteltu	fin_kalevala.txt	1
nahkaruoskin	naukutelko	fin_kanteletar.txt	1
nahkaruoskin	naukuteltu	fin_kanteletar.txt	1
nahkasehen	nää'än	fin_kalevala.txt	1
nahkasesta	nää'än	fin_kalevala.txt	1
nahkavarrella	naputan	fin_kanteletar.txt	1
naia	naisen	fin_kanteletar.txt	1
naia	naiset	fin_kanteletar.txt	1
naia	naista	fin_kanteletar.txt	1
naia	nappajaisi	fin_kanteletar.txt	1
naia	nappoavi	fin_kanteletar.txt	1
naia	neitojamme	fin_kanteletar.txt	1
naia	neitosista	fin_kanteletar.txt	1
naia	nuorella	fin_kalevala.txt	1
naiakana	nuorra	fin_kanteletar.txt	1
naiakseni	nallin	fin_kanteletar.txt	1
naiaksesi	neittä	fin_kanteletar.txt	1
naiko	naista	fin_kanteletar.txt	1
naiko	nuoremmaista	fin_kanteletar.txt	1
naimatonna	nuorra	fin_kanteletar.txt	1
naimattomat	nuoret	fin_kanteletar.txt	2
naimisella	naisen	fin_kanteletar.txt	1
naimistansa	nuorra	fin_kanteletar.txt	1
naimistansa	nuorta	fin_kalevala.txt	1
naimoiksi	nainen	fin_kanteletar.txt	1
nain	neien	fin_kanteletar.txt	1
nain	nuoren	fin_kanteletar.txt	1
naine	narvan	fin_kanteletar.txt	1
naineheksi	narri	fin_kanteletar.txt	1
nainen	naitanehe	fin_kanteletar.txt	1
nainen	naitu	fin_kalevala.txt	1
nainen	naitu	fin_kanteletar.txt	2
nainen	naljasilmä	fin_kalevala.txt	2
nainen	naljasilmä	fin_kanteletar.txt	4
nainen	nalkkisihnä	fin_kanteletar.txt	1
nainen	navetasta	fin_kanteletar.txt	1
nainen	noin	fin_kanteletar.txt	1
nainen	nuori	fin_kalevala.txt	1
nainko	naisen	fin_kanteletar.txt	1
nainko	nuoremmaisen	fin_kanteletar.txt	1
nainta	nuorella	fin_kanteletar.txt	1
naintavuonna	naitu	fin_kanteletar.txt	3
nainut	naisellehen	fin_kanteletar.txt	1
nainut	naisen	fin_kalevala.txt	1
nainut	naiskuluista	fin_kanteletar.txt	1
nainut	nuorella	fin_kanteletar.txt	1
nainut	nuoren	fin_kalevala.txt	1
naipi	naisen	fin_kanteletar.txt	3
naisekseni	neittä	fin_kanteletar.txt	3
naisekseni	nuorta	fin_kanteletar.txt	3
naiseksi	nato	fin_kanteletar.txt	1
naisellensa	noin	fin_kanteletar.txt	1
naisen	naisin	fin_kanteletar.txt	4
naisen	naiun	fin_kalevala.txt	1
naisen	naiun	fin_kanteletar.txt	2
naisen	naura	fin_kanteletar.txt	1
naisen	naurantahan	fin_kalevala.txt	2
naisen	nauratellen	fin_kanteletar.txt	1
naisen	naurattaisin	fin_kanteletar.txt	1
naisen	nauravan	fin_kalevala.txt	1
naisen	naurettavan	fin_kanteletar.txt	1
naisen	naurun	fin_kalevala.txt	5
naisen	neitosista	fin_kanteletar.txt	2
naisen	nouatelko	fin_kalevala.txt	1
naisen	nouatelko	fin_kanteletar.txt	1
naisen	nouattelin	fin_kanteletar.txt	1
naisen	nukkunehen	fin_kalevala.txt	1
naisen	nuoremmaisen	fin_kanteletar.txt	1
naisen	nuoren	fin_kalevala.txt	3
naisen	nuoren	fin_kanteletar.txt	1
naisen	nyt	fin_kalevala.txt	1
naisen	näki	fin_kalevala.txt	1
naisesi	nuoren	fin_kanteletar_uudempia.txt	1
naiset	naura	fin_kanteletar.txt	2
naiset	naurahtaisi	fin_kanteletar.txt	1
naiset	nauraisi	fin_kalevala.txt	1
naiset	nauraisitko	fin_kalevala.txt	1
naiset	nauramahan	fin_kalevala.txt	1
naiset	nauramahan	fin_kanteletar.txt	1
naiset	nauranevat	fin_kanteletar.txt	3
naiset	nauravaksi	fin_kalevala.txt	1
naiset	nauravaksi	fin_kanteletar.txt	1
naiset	nauravalla	fin_kalevala.txt	1
naiset	nauravat	fin_kalevala.txt	1
naiset	naurellani	fin_kalevala.txt	1
naiset	nauretahan	fin_kalevala.txt	1
naiset	nauroi	fin_kalevala.txt	5
naiset	nauroi	fin_kanteletar.txt	1
naiset	naurun	fin_kanteletar.txt	2
naiset	naurusuulla	fin_kalevala.txt	3
naiset	naurusuulla	fin_kanteletar.txt	2
naiset	naurusuulle	fin_kalevala.txt	1
naiset	naurusuulle	fin_kanteletar.txt	1
